Date (UTC)	Time (UTC)	Latitude	Longitude		
17-Jan-2009	20:54:13	47.57063333	-122.1434833		
17-Jan-2009	20:54:14	47.5706	-122.1436833		
17-Jan-2009	20:54:15	47.57056667	-122.1438667		
17-Jan-2009	20:54:16	47.57053333	-122.14405		
17-Jan-2009	20:54:17	47.5705	-122.1442167		
17-Jan-2009	20:54:18	47.5704	-122.1443333		
17-Jan-2009	20:54:19	47.57028333	-122.1444333		
17-Jan-2009	20:54:20	47.57018333	-122.1445167		
17-Jan-2009	20:54:21	47.57008333	-122.1446333		
17-Jan-2009	20:54:22	47.57	-122.1447667		
17-Jan-2009	20:54:23	47.56991667	-122.1449		
17-Jan-2009	20:54:24	47.56985	-122.1450667		
17-Jan-2009	20:54:25	47.56981667	-122.14525		
17-Jan-2009	20:54:26	47.5698	-122.1454333		
17-Jan-2009	20:54:27	47.56978333	-122.1456333		
17-Jan-2009	20:54:28	47.56978333	-122.1458333		
17-Jan-2009	20:54:29	47.56978333	-122.14605		
17-Jan-2009	20:54:30	47.56978333	-122.1462667		
17-Jan-2009	20:54:31	47.56978333	-122.1464833		
17-Jan-2009	20:54:32	47.56978333	-122.1467167		
17-Jan-2009	20:54:33	47.56978333	-122.1469333		
17-Jan-2009	20:54:34	47.56978333	-122.1471667		
17-Jan-2009	20:54:35	47.5698	-122.1474		
17-Jan-2009	20:54:36	47.5698	-122.1476333		
17-Jan-2009	20:54:37	47.56981667	-122.14785		
17-Jan-2009	20:54:38	47.56985	-122.1481		
17-Jan-2009	20:54:39	47.56988333	-122.1483167		
17-Jan-2009	20:54:40	47.56993333	-122.14855		
17-Jan-2009	20:54:41	47.56998333	-122.1487667		
17-Jan-2009	20:54:42	47.57005	-122.1490167		
17-Jan-2009	20:54:43	47.5701	-122.1492333		
17-Jan-2009	20:54:44	47.57016667	-122.1494833		
17-Jan-2009	20:54:45	47.57023333	-122.1497		
17-Jan-2009	20:54:46	47.5703	-122.1499333		
17-Jan-2009	20:54:47	47.57036667	-122.15015		
17-Jan-2009	20:54:48	47.57045	-122.1503833		
17-Jan-2009	20:54:49	47.57053333	-122.1506167		
17-Jan-2009	20:54:50	47.5706	-122.15085		
17-Jan-2009	20:54:51	47.57068333	-122.1510667		
17-Jan-2009	20:54:52	47.57076667	-122.1513		
17-Jan-2009	20:54:53	47.57086667	-122.1515333		
17-Jan-2009	20:54:54	47.57096667	-122.15175		
17-Jan-2009	20:54:55	47.57106667	-122.1519667		
17-Jan-2009	20:54:56	47.57115	-122.1521833		
17-Jan-2009	20:54:57	47.57125	-122.1524		
17-Jan-2009	20:54:58	47.57135	-122.1526167		
17-Jan-2009	20:54:59	47.57145	-122.1528333		
17-Jan-2009	20:55:00	47.57155	-122.15305		
17-Jan-2009	20:55:01	47.57163333	-122.1532667		
17-Jan-2009	20:55:02	47.57171667	-122.1534833		
17-Jan-2009	20:55:03	47.57178333	-122.1537167		
17-Jan-2009	20:55:04	47.57183333	-122.1539333		
17-Jan-2009	20:55:05	47.57186667	-122.1541667		
17-Jan-2009	20:55:06	47.57188333	-122.1544		
17-Jan-2009	20:55:07	47.5719	-122.1546333		
17-Jan-2009	20:55:08	47.5719	-122.1548667		
17-Jan-2009	20:55:09	47.57188333	-122.1551		
17-Jan-2009	20:55:10	47.57185	-122.1553167		
17-Jan-2009	20:55:11	47.57181667	-122.1555333		
17-Jan-2009	20:55:12	47.57176667	-122.1557667		
17-Jan-2009	20:55:13	47.57173333	-122.1559833		
17-Jan-2009	20:55:14	47.57168333	-122.1562		
17-Jan-2009	20:55:15	47.57165	-122.1564167		
17-Jan-2009	20:55:16	47.5716	-122.1566167		
17-Jan-2009	20:55:17	47.57156667	-122.1568		
17-Jan-2009	20:55:18	47.57153333	-122.1569833		
17-Jan-2009	20:55:19	47.5715	-122.1571667		
17-Jan-2009	20:55:20	47.57146667	-122.1573		
17-Jan-2009	20:55:21	47.57145	-122.1574167		
17-Jan-2009	20:55:22	47.57143333	-122.1575		
17-Jan-2009	20:55:23	47.57141667	-122.15755		
17-Jan-2009	20:55:24	47.57141667	-122.1575667		
17-Jan-2009	20:55:25	47.57141667	-122.1575667		
17-Jan-2009	20:55:26	47.57141667	-122.1575667		
17-Jan-2009	20:55:27	47.57141667	-122.1575667		
17-Jan-2009	20:55:28	47.57141667	-122.1575833		
17-Jan-2009	20:55:29	47.5714	-122.1576167		
17-Jan-2009	20:55:30	47.5714	-122.1576167		
17-Jan-2009	20:55:31	47.5714	-122.1576333		
17-Jan-2009	20:55:32	47.5714	-122.15765		
17-Jan-2009	20:55:33	47.5714	-122.15765		
17-Jan-2009	20:55:34	47.5714	-122.15765		
17-Jan-2009	20:55:35	47.5714	-122.15765		
17-Jan-2009	20:55:36	47.5714	-122.15765		
17-Jan-2009	20:55:37	47.5714	-122.15765		
17-Jan-2009	20:55:38	47.5714	-122.15765		
17-Jan-2009	20:55:39	47.5714	-122.1576333		
17-Jan-2009	20:55:40	47.5714	-122.1576333		
17-Jan-2009	20:55:41	47.5714	-122.1576333		
17-Jan-2009	20:55:42	47.5714	-122.1576333		
17-Jan-2009	20:55:43	47.5714	-122.1576333		
17-Jan-2009	20:55:44	47.5714	-122.1576333		
17-Jan-2009	20:55:45	47.5714	-122.1576333		
17-Jan-2009	20:55:46	47.5714	-122.1576333		
17-Jan-2009	20:55:47	47.5714	-122.1576333		
17-Jan-2009	20:55:48	47.5714	-122.1576333		
17-Jan-2009	20:55:49	47.5714	-122.1576333		
17-Jan-2009	20:55:50	47.5714	-122.1576333		
17-Jan-2009	20:55:51	47.5714	-122.1576333		
17-Jan-2009	20:55:52	47.5714	-122.1576667		
17-Jan-2009	20:55:53	47.57138333	-122.1577		
17-Jan-2009	20:55:54	47.57136667	-122.1577833		
17-Jan-2009	20:55:55	47.57135	-122.1578833		
17-Jan-2009	20:55:56	47.57133333	-122.1579833		
17-Jan-2009	20:55:57	47.57131667	-122.1581		
17-Jan-2009	20:55:58	47.57128333	-122.1582333		
17-Jan-2009	20:55:59	47.57125	-122.1584		
17-Jan-2009	20:56:00	47.57121667	-122.15855		
17-Jan-2009	20:56:01	47.5712	-122.1587167		
17-Jan-2009	20:56:02	47.57116667	-122.1588667		
17-Jan-2009	20:56:03	47.57113333	-122.15905		
17-Jan-2009	20:56:04	47.5711	-122.1592167		
17-Jan-2009	20:56:05	47.57106667	-122.1593833		
17-Jan-2009	20:56:06	47.57103333	-122.1595667		
17-Jan-2009	20:56:07	47.571	-122.15975		
17-Jan-2009	20:56:08	47.57096667	-122.1599167		
17-Jan-2009	20:56:09	47.57093333	-122.1601		
17-Jan-2009	20:56:10	47.5709	-122.1602833		
17-Jan-2009	20:56:11	47.57085	-122.16045		
17-Jan-2009	20:56:12	47.57081667	-122.1606167		
17-Jan-2009	20:56:13	47.57078333	-122.1608		
17-Jan-2009	20:56:14	47.57075	-122.16095		
17-Jan-2009	20:56:15	47.57073333	-122.1611333		
17-Jan-2009	20:56:16	47.57071667	-122.1612833		
17-Jan-2009	20:56:17	47.5707	-122.16145		
17-Jan-2009	20:56:18	47.57071667	-122.1616		
17-Jan-2009	20:56:19	47.57073333	-122.16175		
17-Jan-2009	20:56:20	47.57076667	-122.1618833		
17-Jan-2009	20:56:21	47.5708	-122.1620333		
17-Jan-2009	20:56:22	47.57085	-122.1621333		
17-Jan-2009	20:56:23	47.5709	-122.1622333		
17-Jan-2009	20:56:24	47.57095	-122.1623167		
17-Jan-2009	20:56:25	47.57101667	-122.1624		
17-Jan-2009	20:56:26	47.57108333	-122.1624833		
17-Jan-2009	20:56:27	47.57115	-122.1625667		
17-Jan-2009	20:56:28	47.57121667	-122.1626833		
17-Jan-2009	20:56:29	47.5713	-122.1628167		
17-Jan-2009	20:56:30	47.57135	-122.16295		
17-Jan-2009	20:56:31	47.57138333	-122.1631167		
17-Jan-2009	20:56:32	47.5714	-122.1632667		
17-Jan-2009	20:56:33	47.5714	-122.1634333		
17-Jan-2009	20:56:34	47.57138333	-122.1636		
17-Jan-2009	20:56:35	47.57133333	-122.16375		
17-Jan-2009	20:56:36	47.57126667	-122.1638667		
17-Jan-2009	20:56:37	47.57118333	-122.1639833		
17-Jan-2009	20:56:38	47.5711	-122.1640833		
17-Jan-2009	20:56:39	47.571	-122.1641333		
17-Jan-2009	20:56:40	47.5709	-122.1642		
17-Jan-2009	20:56:41	47.57078333	-122.16425		
17-Jan-2009	20:56:42	47.57068333	-122.1643		
17-Jan-2009	20:56:43	47.57056667	-122.1643833		
17-Jan-2009	20:56:44	47.57046667	-122.1644333		
17-Jan-2009	20:56:45	47.57035	-122.1645		
17-Jan-2009	20:56:46	47.57023333	-122.16455		
17-Jan-2009	20:56:47	47.57011667	-122.1646167		
17-Jan-2009	20:56:48	47.57	-122.1646833		
17-Jan-2009	20:56:49	47.56986667	-122.16475		
17-Jan-2009	20:56:50	47.56975	-122.1648333		
17-Jan-2009	20:56:51	47.56961667	-122.1649167		
17-Jan-2009	20:56:52	47.5695	-122.1649833		
17-Jan-2009	20:56:53	47.56936667	-122.1650333		
17-Jan-2009	20:56:54	47.56925	-122.1651		
17-Jan-2009	20:56:55	47.56913333	-122.16515		
17-Jan-2009	20:56:56	47.56903333	-122.1652		
17-Jan-2009	20:56:57	47.56891667	-122.1652667		
17-Jan-2009	20:56:58	47.56881667	-122.1653333		
17-Jan-2009	20:56:59	47.56871667	-122.1654		
17-Jan-2009	20:57:00	47.56861667	-122.1655		
17-Jan-2009	20:57:01	47.56853333	-122.1656		
17-Jan-2009	20:57:02	47.56846667	-122.1657333		
17-Jan-2009	20:57:03	47.56841667	-122.1658667		
17-Jan-2009	20:57:04	47.56838333	-122.1660167		
17-Jan-2009	20:57:05	47.56836667	-122.1661833		
17-Jan-2009	20:57:06	47.56836667	-122.1663667		
17-Jan-2009	20:57:07	47.56836667	-122.16655		
17-Jan-2009	20:57:08	47.56838333	-122.1667333		
17-Jan-2009	20:57:09	47.5684	-122.1669167		
17-Jan-2009	20:57:10	47.56841667	-122.1671		
17-Jan-2009	20:57:11	47.56841667	-122.1672833		
17-Jan-2009	20:57:12	47.56843333	-122.1674667		
17-Jan-2009	20:57:13	47.56845	-122.1676333		
17-Jan-2009	20:57:14	47.56845	-122.1678167		
17-Jan-2009	20:57:15	47.56845	-122.1679833		
17-Jan-2009	20:57:16	47.56845	-122.16815		
17-Jan-2009	20:57:17	47.56843333	-122.1682833		
17-Jan-2009	20:57:18	47.56843333	-122.1684		
17-Jan-2009	20:57:19	47.56841667	-122.1685167		
17-Jan-2009	20:57:20	47.56841667	-122.1686333		
17-Jan-2009	20:57:21	47.5684	-122.1687167		
17-Jan-2009	20:57:22	47.56838333	-122.1687667		
17-Jan-2009	20:57:23	47.56836667	-122.1688333		
17-Jan-2009	20:57:24	47.56836667	-122.1688667		
17-Jan-2009	20:57:25	47.56835	-122.1689		
17-Jan-2009	20:57:26	47.56835	-122.1689167		
17-Jan-2009	20:57:27	47.56835	-122.1689333		
17-Jan-2009	20:57:28	47.56835	-122.1689333		
17-Jan-2009	20:57:29	47.56835	-122.1689333		
17-Jan-2009	20:57:30	47.56835	-122.1689167		
17-Jan-2009	20:57:31	47.56835	-122.1689167		
17-Jan-2009	20:57:32	47.56835	-122.1689167		
17-Jan-2009	20:57:33	47.56835	-122.1689167		
17-Jan-2009	20:57:34	47.56835	-122.1689167		
17-Jan-2009	20:57:35	47.56835	-122.1689167		
17-Jan-2009	20:57:36	47.56833333	-122.1689		
17-Jan-2009	20:57:37	47.56833333	-122.1689		
17-Jan-2009	20:57:38	47.56833333	-122.1689333		
17-Jan-2009	20:57:39	47.56833333	-122.1689667		
17-Jan-2009	20:57:40	47.56831667	-122.1689833		
17-Jan-2009	20:57:41	47.56831667	-122.169		
17-Jan-2009	20:57:42	47.56831667	-122.169		
17-Jan-2009	20:57:43	47.56831667	-122.169		
17-Jan-2009	20:57:44	47.56831667	-122.1690167		
17-Jan-2009	20:57:45	47.56831667	-122.1690333		
17-Jan-2009	20:57:46	47.5683	-122.1690833		
17-Jan-2009	20:57:47	47.5683	-122.1691333		
17-Jan-2009	20:57:48	47.56828333	-122.1691833		
17-Jan-2009	20:57:49	47.56828333	-122.1692333		
17-Jan-2009	20:57:50	47.56828333	-122.1692333		
17-Jan-2009	20:57:51	47.56828333	-122.1692333		
17-Jan-2009	20:57:52	47.56828333	-122.1692333		
17-Jan-2009	20:57:53	47.56828333	-122.1692333		
17-Jan-2009	20:57:54	47.56828333	-122.16925		
17-Jan-2009	20:57:55	47.5683	-122.1693		
17-Jan-2009	20:57:56	47.56831667	-122.1693333		
17-Jan-2009	20:57:57	47.56836667	-122.1693667		
17-Jan-2009	20:57:58	47.56845	-122.1693833		
17-Jan-2009	20:57:59	47.56855	-122.1693833		
17-Jan-2009	20:58:00	47.56865	-122.1693833		
17-Jan-2009	20:58:01	47.56876667	-122.1693833		
17-Jan-2009	20:58:02	47.5689	-122.1693833		
17-Jan-2009	20:58:03	47.56903333	-122.1693833		
17-Jan-2009	20:58:04	47.56916667	-122.1693833		
17-Jan-2009	20:58:05	47.56931667	-122.1694		
17-Jan-2009	20:58:06	47.56946667	-122.1694		
17-Jan-2009	20:58:07	47.5696	-122.1694		
17-Jan-2009	20:58:08	47.56975	-122.1694		
17-Jan-2009	20:58:09	47.56988333	-122.1694167		
17-Jan-2009	20:58:10	47.57003333	-122.1694		
17-Jan-2009	20:58:11	47.57016667	-122.1694		
17-Jan-2009	20:58:12	47.57031667	-122.1694		
17-Jan-2009	20:58:13	47.57046667	-122.1694		
17-Jan-2009	20:58:14	47.57063333	-122.1694		
17-Jan-2009	20:58:15	47.5708	-122.1694		
17-Jan-2009	20:58:16	47.57096667	-122.1694		
17-Jan-2009	20:58:17	47.57113333	-122.1694		
17-Jan-2009	20:58:18	47.57128333	-122.1693833		
17-Jan-2009	20:58:19	47.57145	-122.1693833		
17-Jan-2009	20:58:20	47.57156667	-122.1693833		
17-Jan-2009	20:58:21	47.57168333	-122.1693667		
17-Jan-2009	20:58:22	47.57175	-122.1693667		
17-Jan-2009	20:58:23	47.57181667	-122.1693667		
17-Jan-2009	20:58:24	47.57185	-122.1693667		
17-Jan-2009	20:58:25	47.57185	-122.1693667		
17-Jan-2009	20:58:26	47.57185	-122.1693667		
17-Jan-2009	20:58:27	47.57185	-122.1693667		
17-Jan-2009	20:58:28	47.57185	-122.1693667		
17-Jan-2009	20:58:29	47.57185	-122.1693667		
17-Jan-2009	20:58:30	47.57185	-122.1693667		
17-Jan-2009	20:58:31	47.57185	-122.1693667		
17-Jan-2009	20:58:32	47.57185	-122.1693667		
17-Jan-2009	20:58:33	47.57185	-122.1693667		
17-Jan-2009	20:58:34	47.57185	-122.1693667		
17-Jan-2009	20:58:35	47.57185	-122.1693667		
17-Jan-2009	20:58:36	47.57185	-122.1693667		
17-Jan-2009	20:58:37	47.57185	-122.1693667		
17-Jan-2009	20:58:38	47.57185	-122.1693667		
17-Jan-2009	20:58:39	47.57185	-122.1693667		
17-Jan-2009	20:58:40	47.57185	-122.1693667		
17-Jan-2009	20:58:41	47.57185	-122.1693667		
17-Jan-2009	20:58:42	47.57185	-122.1693667		
17-Jan-2009	20:58:43	47.57185	-122.1693667		
17-Jan-2009	20:58:44	47.57185	-122.1693667		
17-Jan-2009	20:58:45	47.57185	-122.1693667		
17-Jan-2009	20:58:46	47.57185	-122.1693667		
17-Jan-2009	20:58:47	47.57185	-122.1693667		
17-Jan-2009	20:58:48	47.57185	-122.1693667		
17-Jan-2009	20:58:49	47.57185	-122.1693667		
17-Jan-2009	20:58:50	47.57185	-122.1693667		
17-Jan-2009	20:58:51	47.57185	-122.1693667		
17-Jan-2009	20:58:52	47.57185	-122.1693667		
17-Jan-2009	20:58:53	47.57185	-122.1693667		
17-Jan-2009	20:58:54	47.57185	-122.1693667		
17-Jan-2009	20:58:55	47.57185	-122.1693667		
17-Jan-2009	20:58:56	47.57185	-122.1693667		
17-Jan-2009	20:58:57	47.57185	-122.1693667		
17-Jan-2009	20:58:58	47.57188333	-122.1693667		
17-Jan-2009	20:58:59	47.57193333	-122.1693667		
17-Jan-2009	20:59:00	47.57198333	-122.1693667		
17-Jan-2009	20:59:01	47.57206667	-122.1693667		
17-Jan-2009	20:59:02	47.57216667	-122.1693667		
17-Jan-2009	20:59:03	47.57226667	-122.1693667		
17-Jan-2009	20:59:04	47.57238333	-122.1693667		
17-Jan-2009	20:59:05	47.5725	-122.1693667		
17-Jan-2009	20:59:06	47.57261667	-122.1693667		
17-Jan-2009	20:59:07	47.57275	-122.1693667		
17-Jan-2009	20:59:08	47.57288333	-122.1693667		
17-Jan-2009	20:59:09	47.573	-122.1693667		
17-Jan-2009	20:59:10	47.57313333	-122.1693667		
17-Jan-2009	20:59:11	47.57325	-122.1693667		
17-Jan-2009	20:59:12	47.57338333	-122.1693667		
17-Jan-2009	20:59:13	47.57348333	-122.1693667		
17-Jan-2009	20:59:14	47.57358333	-122.1693667		
17-Jan-2009	20:59:15	47.57365	-122.1693667		
17-Jan-2009	20:59:16	47.57371667	-122.1693667		
17-Jan-2009	20:59:17	47.57376667	-122.1693667		
17-Jan-2009	20:59:18	47.57378333	-122.1693667		
17-Jan-2009	20:59:19	47.5738	-122.1693667		
17-Jan-2009	20:59:20	47.5738	-122.1693667		
17-Jan-2009	20:59:21	47.57378333	-122.1693667		
17-Jan-2009	20:59:22	47.57378333	-122.1693667		
17-Jan-2009	20:59:23	47.57378333	-122.1693667		
17-Jan-2009	20:59:24	47.57378333	-122.1693667		
17-Jan-2009	20:59:25	47.57378333	-122.1693667		
17-Jan-2009	20:59:26	47.57378333	-122.1693667		
17-Jan-2009	20:59:27	47.57378333	-122.1693667		
17-Jan-2009	20:59:28	47.57378333	-122.1693667		
17-Jan-2009	20:59:29	47.57378333	-122.1693667		
17-Jan-2009	20:59:30	47.57378333	-122.16935		
17-Jan-2009	20:59:31	47.57378333	-122.16935		
17-Jan-2009	20:59:32	47.57378333	-122.16935		
17-Jan-2009	20:59:33	47.57378333	-122.16935		
17-Jan-2009	20:59:34	47.57378333	-122.16935		
17-Jan-2009	20:59:35	47.57378333	-122.16935		
17-Jan-2009	20:59:36	47.57378333	-122.16935		
17-Jan-2009	20:59:37	47.57378333	-122.16935		
17-Jan-2009	20:59:38	47.57378333	-122.16935		
17-Jan-2009	20:59:39	47.57378333	-122.16935		
17-Jan-2009	20:59:40	47.5738	-122.16935		
17-Jan-2009	20:59:41	47.57383333	-122.16935		
17-Jan-2009	20:59:42	47.5739	-122.16935		
17-Jan-2009	20:59:43	47.57396667	-122.16935		
17-Jan-2009	20:59:44	47.57405	-122.16935		
17-Jan-2009	20:59:45	47.57413333	-122.16935		
17-Jan-2009	20:59:46	47.57425	-122.16935		
17-Jan-2009	20:59:47	47.57435	-122.16935		
17-Jan-2009	20:59:48	47.57446667	-122.16935		
17-Jan-2009	20:59:49	47.57456667	-122.16935		
17-Jan-2009	20:59:50	47.57466667	-122.16935		
17-Jan-2009	20:59:51	47.57476667	-122.16935		
17-Jan-2009	20:59:52	47.57483333	-122.16935		
17-Jan-2009	20:59:53	47.5749	-122.16935		
17-Jan-2009	20:59:54	47.57495	-122.16935		
17-Jan-2009	20:59:55	47.575	-122.16935		
17-Jan-2009	20:59:56	47.57501667	-122.16935		
17-Jan-2009	20:59:57	47.57505	-122.16935		
17-Jan-2009	20:59:58	47.57506667	-122.16935		
17-Jan-2009	20:59:59	47.57506667	-122.16935		
17-Jan-2009	21:00:00	47.57508333	-122.16935		
17-Jan-2009	21:00:01	47.57508333	-122.16935		
17-Jan-2009	21:00:02	47.57508333	-122.16935		
17-Jan-2009	21:00:03	47.57508333	-122.16935		
17-Jan-2009	21:00:04	47.57508333	-122.16935		
17-Jan-2009	21:00:05	47.57508333	-122.16935		
17-Jan-2009	21:00:06	47.5751	-122.16935		
17-Jan-2009	21:00:07	47.57515	-122.16935		
17-Jan-2009	21:00:08	47.57518333	-122.16935		
17-Jan-2009	21:00:09	47.57523333	-122.16935		
17-Jan-2009	21:00:10	47.57528333	-122.16935		
17-Jan-2009	21:00:11	47.57535	-122.16935		
17-Jan-2009	21:00:12	47.57541667	-122.16935		
17-Jan-2009	21:00:13	47.5755	-122.16935		
17-Jan-2009	21:00:14	47.57556667	-122.16935		
17-Jan-2009	21:00:15	47.57565	-122.16935		
17-Jan-2009	21:00:16	47.57573333	-122.16935		
17-Jan-2009	21:00:17	47.5758	-122.16935		
17-Jan-2009	21:00:18	47.57586667	-122.16935		
17-Jan-2009	21:00:19	47.57595	-122.16935		
17-Jan-2009	21:00:20	47.576	-122.16935		
17-Jan-2009	21:00:21	47.57603333	-122.16935		
17-Jan-2009	21:00:22	47.57605	-122.16935		
17-Jan-2009	21:00:23	47.57605	-122.16935		
17-Jan-2009	21:00:24	47.57605	-122.16935		
17-Jan-2009	21:00:25	47.57605	-122.16935		
17-Jan-2009	21:00:26	47.57605	-122.16935		
17-Jan-2009	21:00:27	47.57605	-122.16935		
17-Jan-2009	21:00:28	47.57605	-122.16935		
17-Jan-2009	21:00:29	47.57605	-122.16935		
17-Jan-2009	21:00:30	47.57605	-122.16935		
17-Jan-2009	21:00:31	47.57603333	-122.16935		
17-Jan-2009	21:00:32	47.57603333	-122.16935		
17-Jan-2009	21:00:33	47.57603333	-122.16935		
17-Jan-2009	21:00:34	47.57603333	-122.16935		
17-Jan-2009	21:00:35	47.57603333	-122.16935		
17-Jan-2009	21:00:36	47.57603333	-122.16935		
17-Jan-2009	21:00:37	47.57603333	-122.16935		
17-Jan-2009	21:00:38	47.57603333	-122.16935		
17-Jan-2009	21:00:39	47.57603333	-122.16935		
17-Jan-2009	21:00:40	47.57603333	-122.16935		
17-Jan-2009	21:00:41	47.57603333	-122.16935		
17-Jan-2009	21:00:42	47.57603333	-122.16935		
17-Jan-2009	21:00:43	47.57603333	-122.16935		
17-Jan-2009	21:00:44	47.57603333	-122.16935		
17-Jan-2009	21:00:45	47.57603333	-122.16935		
17-Jan-2009	21:00:46	47.57603333	-122.16935		
17-Jan-2009	21:00:47	47.57603333	-122.16935		
17-Jan-2009	21:00:48	47.57603333	-122.16935		
17-Jan-2009	21:00:49	47.57603333	-122.16935		
17-Jan-2009	21:00:50	47.57603333	-122.16935		
17-Jan-2009	21:00:51	47.57603333	-122.16935		
17-Jan-2009	21:00:52	47.57603333	-122.16935		
17-Jan-2009	21:00:53	47.57603333	-122.16935		
17-Jan-2009	21:00:54	47.57603333	-122.16935		
17-Jan-2009	21:00:55	47.57603333	-122.16935		
17-Jan-2009	21:00:56	47.57603333	-122.16935		
17-Jan-2009	21:00:57	47.57603333	-122.16935		
17-Jan-2009	21:00:58	47.57603333	-122.16935		
17-Jan-2009	21:00:59	47.57603333	-122.16935		
17-Jan-2009	21:01:00	47.57603333	-122.16935		
17-Jan-2009	21:01:01	47.57603333	-122.16935		
17-Jan-2009	21:01:02	47.57603333	-122.16935		
17-Jan-2009	21:01:03	47.57603333	-122.16935		
17-Jan-2009	21:01:04	47.57603333	-122.16935		
17-Jan-2009	21:01:05	47.57603333	-122.16935		
17-Jan-2009	21:01:06	47.57603333	-122.16935		
17-Jan-2009	21:01:07	47.57603333	-122.16935		
17-Jan-2009	21:01:08	47.57603333	-122.16935		
17-Jan-2009	21:01:09	47.57603333	-122.16935		
17-Jan-2009	21:01:10	47.57603333	-122.16935		
17-Jan-2009	21:01:11	47.57603333	-122.16935		
17-Jan-2009	21:01:12	47.57603333	-122.16935		
17-Jan-2009	21:01:13	47.57603333	-122.16935		
17-Jan-2009	21:01:14	47.57603333	-122.16935		
17-Jan-2009	21:01:15	47.57603333	-122.16935		
17-Jan-2009	21:01:16	47.57603333	-122.16935		
17-Jan-2009	21:01:17	47.57603333	-122.16935		
17-Jan-2009	21:01:18	47.57603333	-122.16935		
17-Jan-2009	21:01:19	47.57603333	-122.16935		
17-Jan-2009	21:01:20	47.57603333	-122.16935		
17-Jan-2009	21:01:21	47.57603333	-122.16935		
17-Jan-2009	21:01:22	47.57603333	-122.16935		
17-Jan-2009	21:01:23	47.57603333	-122.16935		
17-Jan-2009	21:01:24	47.57603333	-122.16935		
17-Jan-2009	21:01:25	47.57603333	-122.16935		
17-Jan-2009	21:01:26	47.57603333	-122.16935		
17-Jan-2009	21:01:27	47.57603333	-122.16935		
17-Jan-2009	21:01:28	47.57603333	-122.16935		
17-Jan-2009	21:01:29	47.57603333	-122.16935		
17-Jan-2009	21:01:30	47.57603333	-122.16935		
17-Jan-2009	21:01:31	47.57603333	-122.16935		
17-Jan-2009	21:01:32	47.57603333	-122.16935		
17-Jan-2009	21:01:33	47.57603333	-122.16935		
17-Jan-2009	21:01:34	47.57603333	-122.16935		
17-Jan-2009	21:01:35	47.57603333	-122.16935		
17-Jan-2009	21:01:36	47.57603333	-122.16935		
17-Jan-2009	21:01:37	47.57603333	-122.16935		
17-Jan-2009	21:01:38	47.57601667	-122.16935		
17-Jan-2009	21:01:39	47.57601667	-122.16935		
17-Jan-2009	21:01:40	47.57601667	-122.16935		
17-Jan-2009	21:01:41	47.57601667	-122.16935		
17-Jan-2009	21:01:42	47.57601667	-122.16935		
17-Jan-2009	21:01:43	47.57601667	-122.16935		
17-Jan-2009	21:01:44	47.57601667	-122.16935		
17-Jan-2009	21:01:45	47.57601667	-122.16935		
17-Jan-2009	21:01:46	47.57603333	-122.16935		
17-Jan-2009	21:01:47	47.57605	-122.16935		
17-Jan-2009	21:01:48	47.5761	-122.16935		
17-Jan-2009	21:01:49	47.57615	-122.16935		
17-Jan-2009	21:01:50	47.57623333	-122.16935		
17-Jan-2009	21:01:51	47.5763	-122.16935		
17-Jan-2009	21:01:52	47.5764	-122.16935		
17-Jan-2009	21:01:53	47.57648333	-122.16935		
17-Jan-2009	21:01:54	47.57658333	-122.16935		
17-Jan-2009	21:01:55	47.57666667	-122.16935		
17-Jan-2009	21:01:56	47.57676667	-122.16935		
17-Jan-2009	21:01:57	47.57686667	-122.16935		
17-Jan-2009	21:01:58	47.57696667	-122.16935		
17-Jan-2009	21:01:59	47.57706667	-122.16935		
17-Jan-2009	21:02:00	47.57718333	-122.16935		
17-Jan-2009	21:02:01	47.57728333	-122.16935		
17-Jan-2009	21:02:02	47.5774	-122.16935		
17-Jan-2009	21:02:03	47.57751667	-122.16935		
17-Jan-2009	21:02:04	47.57763333	-122.16935		
17-Jan-2009	21:02:05	47.57776667	-122.16935		
17-Jan-2009	21:02:06	47.57786667	-122.16935		
17-Jan-2009	21:02:07	47.57798333	-122.16935		
17-Jan-2009	21:02:08	47.57808333	-122.16935		
17-Jan-2009	21:02:09	47.57816667	-122.16935		
17-Jan-2009	21:02:10	47.57825	-122.1693333		
17-Jan-2009	21:02:11	47.57831667	-122.1693167		
17-Jan-2009	21:02:12	47.57841667	-122.1693		
17-Jan-2009	21:02:13	47.5785	-122.1692667		
17-Jan-2009	21:02:14	47.5786	-122.1692333		
17-Jan-2009	21:02:15	47.5787	-122.1691667		
17-Jan-2009	21:02:16	47.5788	-122.1691167		
17-Jan-2009	21:02:17	47.5789	-122.1690667		
17-Jan-2009	21:02:18	47.57901667	-122.169		
17-Jan-2009	21:02:19	47.57913333	-122.1689333		
17-Jan-2009	21:02:20	47.57923333	-122.1689		
17-Jan-2009	21:02:21	47.57931667	-122.16885		
17-Jan-2009	21:02:22	47.57938333	-122.1688333		
17-Jan-2009	21:02:23	47.57945	-122.1687833		
17-Jan-2009	21:02:24	47.5795	-122.16875		
17-Jan-2009	21:02:25	47.57955	-122.1686833		
17-Jan-2009	21:02:26	47.57956667	-122.1686		
17-Jan-2009	21:02:27	47.57958333	-122.1684667		
17-Jan-2009	21:02:28	47.57958333	-122.1683333		
17-Jan-2009	21:02:29	47.57958333	-122.1681833		
